,index,Unnamed: 0,Close,High,Low,Open,Volume,date,weekday,month,c-o,candle,cashopen,cash,action,diff,quantity
720,720,720,7741.0,7800.950195,7721.200195,7788.049805,147100,06-01-2016,2,1,-0.6041281986896545,1,83181.46085300008,82710.96280300009,long,-470.4980499999965,10.0
721,721,721,7568.299805,7674.950195,7556.600098,7673.350098,188900,07-01-2016,3,1,-1.3690277604742782,0,82710.96280300009,81660.45987300009,long,-1050.5029300000024,10.0
722,722,722,7601.350098,7634.100098,7581.049805,7611.649902,157400,08-01-2016,4,1,-0.13531631292308774,2,81660.45987300009,81763.4579130001,short,102.99804000000222,-10.0
723,723,723,7563.850098,7605.100098,7494.350098,7527.450195,189000,11-01-2016,0,1,0.4835621898126626,3,81763.4579130001,81399.4588830001,short,-363.9990299999954,-10.0
724,724,724,7510.299805,7588.299805,7487.799805,7587.200195,163900,12-01-2016,1,1,-1.0135542495725685,0,81399.4588830001,82168.46278300011,short,769.003900000007,-10.0
725,725,725,7562.399902,7590.950195,7425.799805,7557.899902,215200,13-01-2016,2,1,0.0595403492815404,3,82168.46278300011,82123.46278300011,short,-45.0,-10.0
726,726,726,7536.799805,7604.799805,7443.799805,7467.399902,200800,14-01-2016,3,1,0.9293717212253774,4,82123.46278300011,81429.46375300012,short,-693.9990299999954,-10.0
727,727,727,7437.799805,7566.5,7427.299805,7561.649902,197500,15-01-2016,4,1,-1.6378713456072997,0,81429.46375300012,82667.96472300013,short,1238.5009700000046,-10.0
728,728,728,7351.0,7463.649902,7336.399902,7420.350098,233600,18-01-2016,0,1,-0.9345933424177891,1,82667.96472300013,83430.81580100012,short,762.8510779999988,-11.0
729,729,729,7435.100098,7462.75,7364.149902,7381.799805,188300,19-01-2016,1,1,0.7220501017095822,4,83430.81580100012,84017.11902400013,long,586.3032230000026,11.0
730,730,730,7309.299805,7470.899902,7241.5,7357.0,225600,20-01-2016,2,1,-0.648364754655435,1,84017.11902400013,84541.82116900013,short,524.7021450000038,-11.0
731,731,731,7276.799805,7398.700195,7250.0,7376.649902,240700,21-01-2016,3,1,-1.353596799719728,0,84541.82116900013,83443.47010200014,long,-1098.351067000005,11.0
732,732,732,7422.450195,7433.399902,7327.600098,7355.700195,229200,22-01-2016,4,1,0.9074594971308506,4,83443.47010200014,82709.22010200014,short,-734.25,-11.0
733,733,733,7436.149902,7487.149902,7421.200195,7468.75,163200,25-01-2016,0,1,-0.4364866677824253,2,82709.22010200014,83067.82118000013,short,358.6010779999988,-11.0
734,734,734,7437.75,7477.899902,7419.700195,7469.600098,187600,27-01-2016,2,1,-0.4263962940737325,2,83067.82118000013,83418.17225800012,short,350.3510779999988,-11.0
735,735,735,7424.649902,7468.850098,7409.600098,7426.5,274500,28-01-2016,3,1,-0.024912112031237985,2,83418.17225800012,83438.52333600011,short,20.35107799999878,-11.0
736,736,736,7563.549805,7575.649902,7402.799805,7413.350098,298700,29-01-2016,4,1,2.0260706025541837,5,83438.52333600011,81786.32655900011,short,-1652.1967769999974,-11.0
737,737,737,7555.950195,7600.450195,7541.25,7589.5,200400,01-02-2016,0,2,-0.4420555372554141,2,81786.32655900011,82121.8246090001,short,335.4980499999965,-10.0
738,738,738,7455.549805,7576.299805,7428.049805,7566.649902,230200,02-02-2016,1,2,-1.4682864733920717,0,82121.8246090001,83232.82557900011,short,1111.0009700000046,-10.0
739,739,739,7361.799805,7419.399902,7350.299805,7392.450195,192000,03-02-2016,2,2,-0.41461747041233465,2,83232.82557900011,83569.97986900012,short,337.1542900000077,-11.0
740,740,740,7404.0,7457.049805,7365.950195,7411.450195,222700,04-02-2016,3,2,-0.10052276955225965,2,83569.97986900012,83651.93201400012,short,81.95214500000384,-11.0
741,741,741,7489.100098,7503.149902,7406.649902,7418.25,249800,05-02-2016,4,2,0.9550783270987079,4,83651.93201400012,82872.58093600013,short,-779.3510779999988,-11.0
742,742,742,7387.25,7512.549805,7363.200195,7489.700195,171500,08-02-2016,0,2,-1.367881121174842,0,82872.58093600013,83999.53308100013,short,1126.9521450000038,-11.0
743,743,743,7298.200195,7323.450195,7275.149902,7303.950195,212100,09-02-2016,1,2,-0.07872452366852427,2,83999.53308100013,84062.78308100013,short,63.25,-11.0
744,744,744,7215.700195,7271.850098,7177.75,7264.299805,246900,10-02-2016,2,2,-0.6690198822266161,1,84062.78308100013,84597.37879100013,short,534.5957099999923,-11.0
745,745,745,6976.350098,7208.649902,6959.950195,7203.600098,292300,11-02-2016,3,2,-3.154672620751025,0,84597.37879100013,82097.62879100013,long,-2499.75,11.0
746,746,746,6980.950195,7034.799805,6869.0,7023.649902,333900,12-02-2016,4,2,-0.6079418478395531,1,82097.62879100013,82567.32556800013,short,469.6967769999974,-11.0
747,747,747,7162.950195,7182.799805,7056.799805,7057.350098,354200,15-02-2016,0,2,1.49631370887958,5,82567.32556800013,83728.92663500013,long,1161.601067000005,11.0
748,748,748,7048.25,7204.649902,7037.700195,7201.25,253800,16-02-2016,1,2,-2.1246311404270095,0,0.0,83728.92663500013,Hold,0,
749,749,749,7108.450195,7123.700195,6960.649902,7058.850098,260000,17-02-2016,2,2,0.7026653960827667,4,83728.92663500013,83183.32556800012,short,-545.6010670000051,-11.0
750,750,750,7191.75,7215.100098,7127.850098,7177.399902,246700,18-02-2016,3,2,0.19993449154200255,3,83183.32556800012,83025.47449000012,short,-157.85107799999878,-11.0
751,751,751,7210.75,7226.850098,7145.950195,7170.549805,192300,19-02-2016,4,2,0.5606291859512487,4,83025.47449000012,82583.27234500012,short,-442.20214500000384,-11.0
752,752,752,7234.549805,7252.399902,7200.700195,7208.850098,154400,22-02-2016,0,2,0.35650216956418346,3,82583.27234500012,82300.57556800012,short,-282.6967769999974,-11.0
753,753,753,7109.549805,7241.700195,7090.700195,7240.299805,194400,23-02-2016,1,2,-1.8058644465206646,0,82300.57556800012,83738.82556800012,short,1438.25,-11.0
754,754,754,7018.700195,7090.799805,7009.75,7075.0,199700,24-02-2016,2,2,-0.795756961130737,1,83738.82556800012,84358.12342300011,short,619.2978549999962,-11.0
755,755,755,6970.600098,7034.200195,6961.399902,7029.850098,283100,25-02-2016,3,2,-0.8428344726277548,1,84358.12342300011,83706.37342300011,long,-651.75,11.0
756,756,756,7029.75,7052.899902,6985.100098,7039.299805,206700,26-02-2016,4,2,-0.13566413229361882,2,83706.37342300011,83601.32556800012,long,-105.04785499999616,11.0
757,757,757,6987.049805,7094.600098,6825.799805,7050.450195,473400,29-02-2016,0,2,-0.8992388889572277,1,83601.32556800012,84298.72985800012,short,697.4042900000077,-11.0
758,758,758,7222.299805,7235.5,7035.100098,7038.25,275100,01-03-2016,1,3,2.6149938550065666,5,84298.72985800012,86323.27771300012,long,2024.5478549999962,11.0
759,759,759,7368.850098,7380.350098,7308.149902,7321.700195,338500,02-03-2016,2,3,0.6439747837831202,4,86323.27771300012,85804.62878000013,short,-518.6489329999949,-11.0
760,760,760,7475.600098,7483.950195,7406.049805,7429.549805,278600,03-03-2016,3,3,0.619826156478673,4,85804.62878000013,85298.07555700013,short,-506.5532230000026,-11.0
761,761,761,7485.350098,7505.899902,7444.100098,7505.399902,281700,04-03-2016,4,3,-0.2671383838542361,2,85298.07555700013,85518.62340100015,short,220.54784400000244,-11.0
762,762,762,7485.299805,7527.149902,7442.149902,7486.399902,257000,08-03-2016,1,3,-0.014694606411642101,2,85518.62340100015,85530.72446800016,short,12.10106700000506,-11.0
763,763,763,7531.799805,7539.0,7424.299805,7436.100098,245100,09-03-2016,2,3,1.2869609841015854,5,85530.72446800016,84478.02769100016,short,-1052.6967769999974,-11.0
764,764,764,7486.149902,7547.100098,7447.399902,7545.350098,224700,10-03-2016,3,3,-0.7845917715029765,1,84478.02769100016,85129.22984700014,short,651.2021559999976,-11.0
765,765,765,7510.200195,7543.950195,7460.600098,7484.850098,198700,11-03-2016,4,3,0.33868543348348645,3,85129.22984700014,85408.08091400014,long,278.85106700000506,11.0
766,766,766,7538.75,7583.700195,7515.049805,7542.600098,166900,14-03-2016,0,3,-0.05104470540630655,2,85408.08091400014,85450.43199200013,short,42.35107799999878,-11.0
767,767,767,7460.600098,7545.200195,7452.799805,7535.850098,193700,15-03-2016,1,3,-0.9985602025174466,1,85450.43199200013,86278.18199200013,short,827.75,-11.0
768,768,768,7498.75,7508.0,7405.149902,7457.049805,195400,16-03-2016,2,3,0.5592049951448641,4,86278.18199200013,86736.88413700013,long,458.70214500000384,11.0
769,769,769,7512.549805,7585.299805,7479.399902,7557.399902,239600,17-03-2016,3,3,-0.5934593587952289,1,86736.88413700013,87230.23520400014,short,493.35106700000506,-11.0
770,770,770,7604.350098,7613.600098,7517.899902,7534.649902,237400,18-03-2016,4,3,0.9250621715217124,4,87230.23520400014,87996.93736000014,long,766.7021559999976,11.0
771,771,771,7704.25,7713.549805,7617.700195,7619.200195,196800,21-03-2016,0,3,1.1162563369290712,5,87996.93736000014,87061.38950500014,short,-935.5478549999962,-11.0
772,772,772,7714.899902,7728.200195,7643.799805,7695.549805,208900,22-03-2016,1,3,0.2514452831872805,3,87061.38950500014,86848.53843800013,short,-212.85106700000506,-11.0
773,773,773,7716.5,7726.850098,7670.600098,7717.450195,199600,23-03-2016,2,3,-0.012312291961611408,2,86848.53843800013,86858.99058300014,short,10.452145000003839,-11.0
774,774,774,7615.100098,7749.399902,7587.700195,7741.0,242400,28-03-2016,0,3,-1.6264035912672794,0,86858.99058300014,88243.88950500014,short,1384.8989220000012,-11.0
775,775,775,7597.0,7652.899902,7582.25,7606.549805,216800,29-03-2016,1,3,-0.12554713036549495,2,88243.88950500014,88348.93736000014,short,105.04785499999616,-11.0
776,776,776,7735.200195,7741.950195,7643.450195,7651.100098,232600,30-03-2016,2,3,1.099189605714141,5,88348.93736000014,87423.83629300013,short,-925.1010670000051,-11.0
777,777,777,7738.399902,7777.600098,7702.0,7727.649902,380100,31-03-2016,3,3,0.1391108569400612,3,87423.83629300013,87305.58629300013,short,-118.25,-11.0
778,778,778,7713.049805,7740.149902,7666.100098,7718.049805,183900,01-04-2016,4,4,-0.06478320464790005,2,87305.58629300013,87360.58629300013,short,55.0,-11.0
779,779,779,7758.799805,7764.450195,7704.399902,7733.149902,155500,04-04-2016,0,4,0.33168764766044156,3,87360.58629300013,87078.43736000014,short,-282.14893299999494,-11.0
780,780,780,7603.200195,7736.299805,7588.649902,7736.299805,203800,05-04-2016,1,4,-1.7204556875365213,0,87078.43736000014,88542.53307000014,short,1464.0957099999923,-11.0
781,781,781,7614.350098,7638.649902,7591.75,7636.049805,165600,06-04-2016,2,4,-0.2841745084715272,2,88542.53307000014,88781.22984700014,short,238.69677699999738,-11.0
782,782,782,7546.450195,7630.75,7535.850098,7630.399902,234400,07-04-2016,3,4,-1.1002006196031187,0,88781.22984700014,89704.67662400015,short,923.4467769999974,-11.0
783,783,783,7555.200195,7569.350098,7526.700195,7542.350098,143400,08-04-2016,4,4,0.1703725872312386,3,89704.67662400015,89563.32555700013,short,-141.35106700000506,-11.0
784,784,784,7671.399902,7678.799805,7516.850098,7577.799805,179800,11-04-2016,0,4,1.2351883054266102,5,89563.32555700013,88533.72449000012,short,-1029.601067000005,-11.0
785,785,785,7708.950195,7717.399902,7663.350098,7669.25,163400,12-04-2016,1,4,0.5176542034749206,4,88533.72449000012,88097.02234500012,short,-436.70214500000384,-11.0
786,786,786,7850.450195,7864.799805,7772.200195,7777.149902,220400,13-04-2016,2,4,0.9425084243412882,4,88097.02234500012,87290.71912200013,short,-806.3032230000026,-11.0
787,787,787,7914.700195,7920.600098,7842.75,7908.149902,184600,18-04-2016,0,4,0.08282965145038089,3,87290.71912200013,87218.66589900013,short,-72.05322300000262,-11.0
788,788,788,7914.75,7950.399902,7877.549805,7950.049805,205300,20-04-2016,2,4,-0.4440199227154358,2,87218.66589900013,87571.66394900013,short,352.9980499999965,-10.0
789,789,789,7912.049805,7978.450195,7884.100098,7953.649902,223700,21-04-2016,3,4,-0.5230315328505952,1,87571.66394900013,88029.26501600014,short,457.60106700000506,-11.0
790,790,790,7899.299805,7923.350098,7873.350098,7891.799805,183300,22-04-2016,4,4,0.09503535549961914,3,88029.26501600014,88111.76501600014,long,82.5,11.0
791,791,791,7855.049805,7911.0,7827.0,7894.799805,146300,25-04-2016,0,4,-0.5034959844684751,1,88111.76501600014,88549.01501600014,short,437.25,-11.0
792,792,792,7962.649902,7974.5,7822.549805,7828.149902,202400,26-04-2016,1,4,1.7181582070322494,5,88549.01501600014,90028.51501600014,long,1479.5,11.0
793,793,793,7979.899902,7991.0,7940.549805,7942.0,206800,27-04-2016,2,4,0.4772085368924718,3,90028.51501600014,89611.61609400013,short,-416.8989220000012,-11.0
794,794,794,7847.25,7992.0,7834.450195,7967.399902,292500,28-04-2016,3,4,-1.508018970779159,0,89611.61609400013,90933.26501600014,short,1321.6489220000012,-11.0
795,795,795,7849.799805,7889.049805,7788.700195,7844.25,243700,29-04-2016,4,4,0.07074997609713678,3,0.0,90933.26501600014,Hold,0,
796,796,796,7805.899902,7829.799805,7777.299805,7822.700195,146300,02-05-2016,0,5,-0.2147633500097371,2,90933.26501600014,91118.06823900013,short,184.80322300000262,-11.0
797,797,797,7747.0,7890.25,7735.149902,7824.799805,186500,03-05-2016,1,5,-0.9942721467491864,1,91118.06823900013,91973.86609400013,short,855.7978549999962,-11.0
798,798,798,7706.549805,7749.0,7697.25,7724.149902,199700,04-05-2016,2,5,-0.22785804552347305,2,91973.86609400013,91780.26502700013,long,-193.60106700000506,11.0
799,799,799,7735.5,7777.549805,7706.850098,7731.0,185100,05-05-2016,3,5,0.05820721769499418,3,91780.26502700013,91730.76502700013,short,-49.5,-11.0
800,800,800,7733.450195,7738.899902,7678.350098,7717.649902,163600,06-05-2016,4,5,0.20472933082784245,3,91730.76502700013,91556.96180400014,short,-173.80322300000262,-11.0
801,801,801,7866.049805,7873.649902,7753.549805,7755.25,160600,09-05-2016,0,5,1.4287070694045925,5,91556.96180400014,90338.16394900014,short,-1218.7978549999962,-11.0
802,802,802,7887.799805,7896.899902,7837.700195,7873.549805,162000,10-05-2016,1,5,0.180985709786845,3,90338.16394900014,90181.41394900014,short,-156.75,-11.0
803,803,803,7848.850098,7893.100098,7780.899902,7804.649902,214100,11-05-2016,2,5,0.5663315658614378,4,90181.41394900014,89695.21179300016,short,-486.20215599999756,-11.0
804,804,804,7900.399902,7916.049805,7849.649902,7871.450195,152700,12-05-2016,3,5,0.3677811112670041,3,89695.21179300016,89376.76501600015,short,-318.4467769999974,-11.0
805,805,805,7814.899902,7881.0,7784.200195,7881.0,179500,13-05-2016,4,5,-0.8387272934906724,1,89376.76501600015,90103.86609400014,short,727.1010779999988,-11.0
806,806,806,7860.75,7873.899902,7772.149902,7831.200195,205200,16-05-2016,0,5,0.3773343071840555,3,90103.86609400014,90428.91394900014,long,325.04785499999616,11.0
807,807,807,7890.75,7940.100098,7879.700195,7896.850098,183400,17-05-2016,1,5,-0.07724723053239714,2,90428.91394900014,90496.01502700013,short,67.10107799999878,-11.0
808,808,808,7870.149902,7882.049805,7810.75,7846.75,156400,18-05-2016,2,5,0.2982113868799199,3,90496.01502700013,90238.61610500012,short,-257.3989220000012,-11.0
809,809,809,7783.399902,7876.200195,7766.799805,7875.5,170400,19-05-2016,3,5,-1.1694508031236097,0,90238.61610500012,91251.71718300012,short,1013.1010779999988,-11.0
810,810,810,7749.700195,7812.399902,7735.75,7792.200195,157000,20-05-2016,4,5,-0.5454171984347997,1,91251.71718300012,91719.21718300012,short,467.5,-11.0
811,811,811,7731.049805,7820.600098,7722.200195,7813.950195,172000,23-05-2016,0,5,-1.060928057271815,0,91719.21718300012,90807.31289300011,long,-911.9042900000077,11.0
812,812,812,7748.850098,7761.549805,7715.799805,7738.049805,147000,24-05-2016,1,5,0.13957383671815535,3,90807.31289300011,90688.50967000012,short,-118.80322300000262,-11.0
813,813,813,7934.899902,7941.200195,7809.299805,7811.799805,176200,25-05-2016,2,5,1.5758224746262615,5,90688.50967000012,89334.4086030001,short,-1354.101067000005,-11.0
814,814,814,8069.649902,8083.0,7948.5,7974.450195,264300,26-05-2016,3,5,1.1938090360096576,5,89334.4086030001,88287.2118260001,short,-1047.1967769999974,-11.0
815,815,815,8156.649902,8164.200195,8077.049805,8081.950195,260900,27-05-2016,4,5,0.9242782397522527,4,88287.2118260001,87540.2147560001,short,-746.9970699999976,-10.0
816,816,816,8178.5,8200.0,8150.799805,8166.5,247400,30-05-2016,0,5,0.14694177432192493,3,87540.2147560001,87420.2147560001,short,-120.0,-10.0
817,817,817,8160.100098,8213.599609,8134.299805,8209.849609,471000,31-05-2016,1,5,-0.6059734753906244,1,87420.2147560001,87917.7098660001,short,497.49511000000894,-10.0
818,818,818,8179.950195,8215.349609,8171.049805,8179.200195,194400,01-06-2016,2,6,0.009169600720355029,3,87917.7098660001,87925.2098660001,long,7.5,10.0
819,819,819,8218.950195,8229.5,8154.75,8156.899902,181700,02-06-2016,3,6,0.7607092614289056,4,87925.2098660001,87304.70693600012,short,-620.5029299999933,-10.0
820,820,820,8220.799805,8262.0,8209.849609,8246.200195,379000,03-06-2016,4,6,-0.30802538623061987,2,87304.70693600012,87558.7108360001,short,254.0038999999888,-10.0
821,821,821,8201.049805,8234.700195,8186.049805,8228.75,171600,06-06-2016,0,6,-0.33662700896247233,2,87558.7108360001,87835.71278600009,short,277.0019499999944,-10.0
822,822,822,8266.450195,8294.950195,8216.400391,8235.549805,241900,07-06-2016,1,6,0.37520737208387117,3,87835.71278600009,87526.70888600011,short,-309.0038999999888,-10.0
823,823,823,8273.049805,8288.900391,8252.049805,8285.5,174300,08-06-2016,2,6,-0.15026486029810437,2,87526.70888600011,87651.2108360001,short,124.5019499999944,-10.0
824,824,824,8203.599609,8273.349609,8184.600098,8273.349609,174900,09-06-2016,3,6,-0.8430684462327549,1,87651.2108360001,88348.7108360001,short,697.5,-10.0
825,825,825,8170.049805,8265.599609,8162.850098,8180.25,182200,10-06-2016,4,6,-0.12469294948198831,2,88348.7108360001,88246.7088860001,long,-102.00195000000349,10.0
826,826,826,8110.600098,8125.25,8063.899902,8102.25,169700,13-06-2016,0,6,0.10305900212903686,3,88246.7088860001,88163.2079060001,short,-83.50097999999889,-10.0
827,827,827,8108.850098,8134.950195,8069.5,8134.399902,145500,14-06-2016,1,6,-0.31409574532619555,2,88163.2079060001,88418.7059460001,short,255.49804000000222,-10.0
828,828,828,8206.599609,8213.200195,8123.149902,8139.399902,169800,15-06-2016,2,6,0.8256100917647317,4,88418.7059460001,87746.7088760001,short,-671.9970700000067,-10.0
829,829,829,8140.75,8180.649902,8074.450195,8180.649902,189200,16-06-2016,3,6,-0.4877351124663752,2,87746.7088760001,88145.70789600011,short,398.9990200000011,-10.0
830,830,830,8170.200195,8195.25,8135.799805,8176.649902,166600,17-06-2016,4,6,-0.07887957876760958,2,88145.70789600011,88210.2049660001,short,64.49706999999762,-10.0
831,831,831,8238.5,8244.150391,8107.350098,8115.75,168600,20-06-2016,0,6,1.5124911437636694,5,88210.2049660001,86982.7049660001,short,-1227.5,-10.0
832,832,832,8219.900391,8257.25,8202.150391,8255.400391,137000,21-06-2016,1,6,-0.4300215412774157,2,86982.7049660001,87337.7049660001,short,355.0,-10.0
833,833,833,8203.700195,8238.349609,8153.25,8213.650391,136100,22-06-2016,2,6,-0.12114219045532516,2,87337.7049660001,87437.20692600012,short,99.50195999999778,-10.0
834,834,834,8270.450195,8285.599609,8188.299805,8201.150391,154100,23-06-2016,3,6,0.8450010144436604,4,87437.20692600012,86744.20888600012,short,-692.9980400000022,-10.0
835,835,835,8088.600098,8100.700195,7927.049805,8029.100098,297600,24-06-2016,4,6,0.7410544055219972,4,86744.20888600012,86149.20888600012,short,-595.0,-10.0
836,836,836,8094.700195,8120.649902,8039.350098,8039.350098,162500,27-06-2016,0,6,0.688489695376872,4,86149.20888600012,85595.70791600012,short,-553.5009700000046,-10.0
837,837,837,8127.850098,8146.350098,8086.850098,8096.049805,170400,28-06-2016,1,6,0.3927877639828852,3,85595.70791600012,85277.70498600011,short,-318.0029300000024,-10.0
838,838,838,8204.0,8212.400391,8157.649902,8173.100098,147000,29-06-2016,2,6,0.37806831715619726,3,85277.70498600011,84968.70596600011,short,-308.9990200000011,-10.0
839,839,839,8287.75,8308.150391,8242.099609,8260.25,279400,30-06-2016,3,6,0.33291970582004177,3,84968.70596600011,84693.70596600011,short,-275.0,-10.0
840,840,840,8328.349609,8356.75,8308.650391,8313.049805,165500,01-07-2016,4,7,0.1840456193441538,3,84693.70596600011,84540.70792600012,short,-152.99804000000222,-10.0
841,841,841,8370.700195,8398.450195,8364.700195,8376.75,154200,04-07-2016,0,7,-0.07222138657594605,2,84540.70792600012,84601.20597600013,short,60.498050000005605,-10.0
842,842,842,8335.950195,8381.450195,8319.950195,8379.299805,139000,05-07-2016,1,7,-0.5173416754241689,1,84601.20597600013,85034.70207600015,short,433.4961000000112,-10.0
843,843,843,8337.900391,8361.950195,8317.700195,8342.0,155500,07-07-2016,3,7,-0.049144198034053975,2,85034.70207600015,84993.70598600013,long,-40.996090000007825,10.0
844,844,844,8323.200195,8353.299805,8287.549805,8350.0,137900,08-07-2016,4,7,-0.3209557485030007,2,84993.70598600013,85261.70403600014,short,267.9980500000056,-10.0
845,845,845,8467.900391,8475.25,8407.049805,8413.349609,149800,11-07-2016,0,7,0.6483836347611646,4,85261.70403600014,84716.19621600016,short,-545.5078199999843,-10.0
846,846,846,8521.049805,8526.599609,8479.200195,8502.599609,183600,12-07-2016,1,7,0.21699476452437264,3,84716.19621600016,84550.14445200015,short,-166.051763999998,-9.0
847,847,847,8519.5,8550.25,8493.549805,8540.450195,195500,13-07-2016,2,7,-0.24530551108728105,2,84550.14445200015,84738.69620700015,short,188.55175499999496,-9.0
848,848,848,8565.0,8571.400391,8500.700195,8515.75,153900,14-07-2016,3,7,0.5783401344567419,4,84738.69620700015,84295.44620700015,short,-443.25,-9.0
849,849,849,8541.400391,8594.799805,8510.049805,8565.450195,221700,15-07-2016,4,7,-0.2807768821542978,2,84295.44620700015,84511.89444300014,short,216.448236000002,-9.0
850,850,850,8508.700195,8587.099609,8494.349609,8564.049805,164300,18-07-2016,0,7,-0.6463018228558879,1,84511.89444300014,85010.04093300016,short,498.1464900000101,-9.0
851,851,851,8528.549805,8540.049805,8476.700195,8514.299805,167900,19-07-2016,1,7,0.16736549483061103,3,85010.04093300016,85138.29093300016,long,128.25,9.0
852,852,852,8565.849609,8569.900391,8512.549805,8515.450195,160300,20-07-2016,2,7,0.5918584789515212,4,85138.29093300016,84684.69620700015,short,-453.5947260000121,-9.0
853,853,853,8510.099609,8585.25,8503.450195,8582.700195,150000,21-07-2016,3,7,-0.8458944661994996,1,84684.69620700015,85338.10148100014,short,653.4052739999879,-9.0
854,854,854,8541.200195,8548.950195,8489.799805,8519.650391,143200,22-07-2016,4,7,0.2529423510472335,3,85338.10148100014,85553.59952100014,long,215.49804000000222,10.0
855,855,855,8635.650391,8641.150391,8517.200195,8519.950195,150000,25-07-2016,0,7,1.3579914594794151,5,85553.59952100014,84396.59756100015,short,-1157.0019599999978,-10.0
856,856,856,8590.650391,8644.900391,8577.150391,8633.75,154800,26-07-2016,1,7,-0.4991991776458756,2,84396.59756100015,84784.49404200015,short,387.89648100000704,-9.0
857,857,857,8615.799805,8665.0,8572.049805,8599.400391,184100,27-07-2016,2,7,0.19070415673591287,3,84784.49404200015,84636.89931600014,short,-147.5947260000121,-9.0
858,858,858,8666.299805,8674.700195,8625.25,8636.950195,233500,28-07-2016,3,7,0.3398145101842992,3,84636.89931600014,84372.75282600013,short,-264.1464900000101,-9.0
859,859,859,8638.5,8670.349609,8631.150391,8668.299805,157000,29-07-2016,4,7,-0.34377912243888475,2,84372.75282600013,84640.95107100013,short,268.19824500000504,-9.0
860,860,860,8636.549805,8711.299805,8590.5,8654.299805,188400,01-08-2016,0,8,-0.20510035935830395,2,84640.95107100013,84800.70107100013,short,159.75,-9.0
861,861,861,8622.900391,8687.200195,8611.400391,8647.450195,169400,02-08-2016,1,8,-0.2838964486224511,2,84800.70107100013,85021.64930700013,short,220.948236000002,-9.0
862,862,862,8544.849609,8635.450195,8529.599609,8635.200195,163000,03-08-2016,2,8,-1.0463056322922766,0,85021.64930700013,85834.80458100012,short,813.1552739999879,-9.0
863,863,863,8551.099609,8601.400391,8518.150391,8599.950195,164700,04-08-2016,3,8,-0.5680333594071316,1,85834.80458100012,86274.45985500011,short,439.6552739999879,-9.0
864,864,864,8683.150391,8689.400391,8590.150391,8600.200195,157900,05-08-2016,4,8,0.9645147103462256,4,86274.45985500011,87103.9618150001,long,829.5019599999978,10.0
865,865,865,8711.349609,8723.5,8697.599609,8712.849609,172600,08-08-2016,0,8,-0.017215951925195223,2,87103.9618150001,87117.4618150001,short,13.5,-9.0
866,866,866,8678.25,8728.349609,8638.200195,8727.799805,200100,09-08-2016,1,8,-0.5677238949914314,1,87117.4618150001,87563.41006000011,short,445.94824500000504,-9.0
867,867,867,8575.299805,8690.099609,8564.599609,8686.700195,173600,10-08-2016,2,8,-1.2824247124831145,0,87563.41006000011,86449.40616000012,long,-1114.0038999999888,10.0
868,868,868,8592.150391,8601.150391,8540.049805,8572.799805,189200,11-08-2016,3,8,0.22572072648555982,3,86449.40616000012,86255.90030000012,short,-193.50585999998657,-10.0
869,869,869,8642.549805,8682.349609,8600.450195,8670.25,224800,16-08-2016,1,8,-0.3194855396326454,2,86255.90030000012,86505.20205500012,short,249.30175499999496,-9.0
870,870,870,8624.049805,8667.099609,8603.599609,8639.799805,174100,17-08-2016,2,8,-0.18229589059326587,2,86505.20205500012,86662.70205500012,short,157.5,-10.0
871,871,871,8673.25,8690.700195,8645.049805,8648.849609,164300,18-08-2016,3,8,0.28212296551680294,3,86662.70205500012,86418.69814500012,short,-244.00390999999217,-10.0
872,872,872,8666.900391,8696.599609,8647.099609,8694.299805,191900,19-08-2016,4,8,-0.3151422726904843,2,86418.69814500012,86665.29287100013,short,246.5947260000121,-9.0
873,873,873,8629.150391,8684.849609,8614.0,8667.0,152300,22-08-2016,0,8,-0.4367094611745792,2,86665.29287100013,87005.93935200013,short,340.64648100000704,-9.0
874,874,874,8632.599609,8642.150391,8580.0,8628.349609,187500,23-08-2016,1,8,0.0492562331452928,3,87005.93935200013,86963.43935200013,short,-42.5,-10.0
875,875,875,8650.299805,8661.049805,8620.900391,8648.5,149600,24-08-2016,2,8,0.020810602994745454,3,86963.43935200013,86945.44130200012,short,-17.998050000005605,-10.0
876,876,876,8592.200195,8683.049805,8583.650391,8668.849609,213100,25-08-2016,3,8,-0.8841936065014199,1,86945.44130200012,87711.93544200013,short,766.4941400000134,-10.0
877,877,877,8572.549805,8622.950195,8547.549805,8614.349609,147500,26-08-2016,4,8,-0.485234589925734,2,87711.93544200013,87293.93740200013,long,-417.9980400000022,10.0
878,878,878,8607.450195,8622.0,8543.75,8583.75,129700,29-08-2016,0,8,0.2761053735255505,3,87293.93740200013,87056.93545200014,short,-237.0019499999944,-10.0
879,879,879,8744.349609,8750.599609,8642.25,8646.75,150200,30-08-2016,1,8,1.1287432734842662,5,87056.93545200014,86080.93936200012,short,-975.9960900000078,-10.0
880,880,880,8786.200195,8819.200195,8754.049805,8754.049805,362200,31-08-2016,2,8,0.36726304643178664,3,86080.93936200012,85791.58585200013,short,-289.3535099999899,-9.0
881,881,881,8774.650391,8813.25,8759.950195,8793.599609,238900,01-09-2016,3,9,-0.21548875139377027,2,85791.58585200013,85962.12881400014,short,170.54296200001409,-9.0
882,882,882,8809.650391,8824.099609,8768.200195,8796.349609,191500,02-09-2016,4,9,0.15120797366204858,3,85962.12881400014,85842.42177600015,short,-119.70703799998591,-9.0
